SRR5367786	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367786_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367786_2.fastq.gz	Non_Neuronal	putamen
SRR5367787	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367787_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367787_2.fastq.gz	Non_Neuronal	primary_visual_cortex
SRR5367788	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367788_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367788_2.fastq.gz	Non_Neuronal	posterior_superior_temporal_cortex
SRR5367789	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367789_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367789_2.fastq.gz	Non_Neuronal	ventrolateral_prefrontal_cortex
SRR5367790	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367790_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367790_2.fastq.gz	Neuronal	anterior_cingulate_cortex
SRR5367791	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367791_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367791_2.fastq.gz	Neuronal	dorsolateral_prefrontal_cortex
SRR5367792	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367792_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367792_2.fastq.gz	Neuronal	insula
SRR5367793	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367793_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367793_2.fastq.gz	Neuronal	inferior_temporal_cortex
SRR5367794	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367794_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367794_2.fastq.gz	Neuronal	medial_orbitofrontal_cortex
SRR5367797	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367797_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367797_2.fastq.gz	Neuronal	posterior_superior_temporal_cortex
SRR5367798	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367798_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367798_2.fastq.gz	Neuronal	ventrolateral_prefrontal_cortex
SRR5367799	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367799_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367799_2.fastq.gz	Non_Neuronal	anterior_cingulate_cortex
SRR5367800	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367800_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367800_2.fastq.gz	Non_Neuronal	basal_amygdala
SRR5367801	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367801_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367801_2.fastq.gz	Non_Neuronal	dorsolateral_prefrontal_cortex
SRR5367802	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367802_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367802_2.fastq.gz	Non_Neuronal	hippocampus
SRR5367803	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367803_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367803_2.fastq.gz	Non_Neuronal	insula
SRR5367804	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367804_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367804_2.fastq.gz	Non_Neuronal	inferior_temporal_cortex
SRR5367805	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367805_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367805_2.fastq.gz	Non_Neuronal	mediodorsal_thalamus
SRR5367807	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367807_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367807_2.fastq.gz	Non_Neuronal	primary_motor_cortex
SRR5367808	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367808_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367808_2.fastq.gz	Non_Neuronal	putamen
SRR5367809	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367809_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367809_2.fastq.gz	Non_Neuronal	primary_visual_cortex
